"mese","orario","reparto_ragg","reparto","Con/senza ausili","accomp_ragg","tipo_accompagnamento","tot_trasporti","trasporti_interni","trasporti_esterni"
"February","14-15","Others"," Liver unit","With help","With help","With body trolleys","0,608383733055265","0,438036287799791","0,170347445255474"
"February","15-16","Cardiology","Cardiology","Without help","Without help","On foot","4,00861313868613","2,88620145985402","1,12241167883212"
"February","15-16","Cardiology","Cardiology","With help","With help","With wheelchair","24,4970802919708","17,637897810219","6,85918248175183"
"February","15-16","Cardiology","Cardiology","With help","With help","With stretcher","5,7902189781022","4,16895766423358","1,62126131386861"
"February","15-16","Cardiology","Cardiology","With help","With help","With bed","5,34481751824817","3,84826861313869","1,49654890510949"
"February","15-16","Cardiology","Cardiology","With help","With help","With body trolleys","0,890802919708032","0,641378102189782","0,249424817518248"
"February","15-16","Medical clinic","Medical clinic","Without help","Without help","On foot","2,36496350364963","1,70277372262774","0,662189781021897"
"February","15-16","Medical clinic","Medical clinic","With help","With help","With wheelchair","15,3722627737226","11,0680291970803","4,30423357664233"
"February","15-16","Medical clinic","Medical clinic","With help","With help","With stretcher","6,82883211678831","4,91675912408759","1,91207299270073"
"February","15-16","Medical clinic","Medical clinic","With help","With help","With bed","3,19270072992701","2,29874452554744","0,893956204379561"
"February","15-16","Medical clinic","Medical clinic","With help","With help","With body trolleys","1,62591240875912","1,17065693430656","0,455255474452555"
"February","15-16","Day Surgery","Day Surgery","Without help","Without help","On foot","3,83124087591241","2,75849343065694","1,07274744525547"
"February","15-16","Day Surgery","Day Surgery","With help","With help","With wheelchair","16,389197080292","11,8002218978102","4,58897518248176"
"February","15-16","Day Surgery","Day Surgery","With help","With help","With stretcher","3,80463503649635","2,73933722627738","1,06529781021898"
"February","15-16","Day Surgery","Day Surgery","With help","With help","With bed","4,31014598540146","3,10330510948905","1,20684087591241"
"February","15-16","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,638540145985402","0,459748905109489","0,178791240875913"
"February","15-16","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","2,22043795620438","1,59871532846715","0,621722627737227"
"February","15-16","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","28,3105839416058","20,3836204379562","7,92696350364964"
"February","15-16","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","11,6017883211679","8,35328759124088","3,24850072992701"
"February","15-16","DH Orthopedic","DH Orthopedic","With help","With help","With bed","11,9903649635037","8,63306277372263","3,35730218978102"
"February","15-16","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,610620437956205","0,439646715328467","0,170973722627738"
"February","15-16","Internal Medicine","Internal Medicine","Without help","Without help","On foot","4,2924087591241","3,09053430656935","1,20187445255474"
"February","15-16","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","26,2313868613139","18,886598540146","7,34478832116789"
"February","15-16","Internal Medicine","Internal Medicine","With help","With help","With stretcher","6,20014598540147","4,46410510948905","1,73604087591241"
"February","15-16","Internal Medicine","Internal Medicine","With help","With help","With bed","5,72321167883213","4,12071240875913","1,602499270073"
"February","15-16","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,953868613138688","0,686785401459855","0,267083211678833"
"February","15-16","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","2,23357664233577","1,60817518248175","0,625401459854015"
"February","15-16","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","14,5182481751825","10,4531386861314","4,0651094890511"
"February","15-16","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","6,44945255474453","4,64360583941606","1,80584671532847"
"February","15-16","Urgency Medicine","Urgency Medicine","With help","With help","With bed","3,01532846715329","2,17103649635037","0,844291970802921"
"February","15-16","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","1,53558394160585","1,10562043795621","0,429963503649635"
"February","15-16","Neurology","Neurology","Without help","Without help","On foot","4,58802919708028","3,3033810218978","1,28464817518248"
"February","15-16","Neurology","Neurology","With help","With help","With wheelchair","19,6265693430656","14,1311299270073","5,49543941605838"
"February","15-16","Neurology","Neurology","With help","With help","With stretcher","4,55616788321167","3,28044087591241","1,27572700729927"
"February","15-16","Neurology","Neurology","With help","With help","With bed","5,16153284671532","3,71630364963503","1,44522919708029"
"February","15-16","Neurology","Neurology","With help","With help","With body trolleys","0,764671532846714","0,550563503649634","0,21410802919708"
"February","15-16","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,591240875912408","0,425693430656934","0,165547445255474"
"February","15-16","Others","Hepato-biliary surgery","With help","With help","With wheelchair","7,5383211678832","5,42759124087591","2,1107299270073"
"February","15-16","Others","Hepato-biliary surgery","With help","With help","With stretcher","3,08923357664233","2,22424817518248","0,864985401459853"
"February","15-16","Others","Hepato-biliary surgery","With help","With help","With bed","3,19270072992701","2,29874452554744","0,893956204379561"
"February","15-16","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,162591240875912","0,117065693430656","0,045525547445256"
"February","15-16","Others","Urgency Surgery","Without help","Without help","On foot","1,63182481751825","1,17491386861314","0,456910948905109"
"February","15-16","Others","Urgency Surgery","With help","With help","With wheelchair","9,97226277372264","7,1800291970803","2,79223357664233"
"February","15-16","Others","Urgency Surgery","With help","With help","With stretcher","2,35708029197081","1,69709781021898","0,659982481751826"
"February","15-16","Others","Urgency Surgery","With help","With help","With bed","2,17576642335766","1,56655182481752","0,609214598540147"
"February","15-16","Others","Urgency Surgery","With help","With help","With body trolleys","0,362627737226278","0,26109197080292","0,101535766423358"
"February","15-16","Others","Geriatrics","Without help","Without help","On foot","1,57664233576642","1,13518248175182","0,441459854014599"
"February","15-16","Others","Geriatrics","With help","With help","With wheelchair","10,2481751824818","7,37868613138686","2,86948905109489"
"February","15-16","Others","Geriatrics","With help","With help","With stretcher","4,55255474452555","3,27783941605839","1,27471532846715"
"February","15-16","Others","Geriatrics","With help","With help","With bed","2,12846715328468","1,53249635036497","0,595970802919708"
"February","15-16","Others","Geriatrics","With help","With help","With body trolleys","1,08394160583942","0,78043795620438","0,303503649635036"
"February","15-16","Others"," Liver unit","Without help","Without help","On foot","2,45956204379562","1,77088467153284","0,688677372262772"
"February","15-16","Others"," Liver unit","With help","With help","With wheelchair","10,5214598540146","7,5754510948905","2,94600875912409"
"February","15-16","Others"," Liver unit","With help","With help","With stretcher","2,44248175182482","1,75858686131387","0,683894890510948"
"February","15-16","Others"," Liver unit","With help","With help","With bed","2,76700729927007","1,99224525547445","0,774762043795619"
"February","15-16","Others"," Liver unit","With help","With help","With body trolleys","0,40992700729927","0,295147445255474","0,114779562043795"
"February","16-17","Cardiology","Cardiology","Without help","Without help","On foot","1,7391866527633","1,25221438998958","0,486972262773723"
"February","16-17","Cardiology","Cardiology","With help","With help","With wheelchair","14,4932221063608","10,4351199165798","4,05810218978103"
"February","16-17","Cardiology","Cardiology","With help","With help","With stretcher","3,18850886339938","2,29572638164756","0,892782481751826"
"February","16-17","Cardiology","Cardiology","With help","With help","With bed","3,47837330552659","2,50442877997914","0,973944525547449"
"February","16-17","Cardiology","Cardiology","With help","With help","With body trolleys","0,797127215849844","0,573931595411888","0,223195620437956"
"February","16-17","Medical clinic","Medical clinic","Without help","Without help","On foot","2,30865484880083","1,6622314911366","0,646423357664233"
"February","16-17","Medical clinic","Medical clinic","With help","With help","With wheelchair","11,0045881126173","7,92330344108446","3,08128467153285"
"February","16-17","Medical clinic","Medical clinic","With help","With help","With stretcher","5,2521897810219","3,78157664233577","1,47061313868613"
"February","16-17","Medical clinic","Medical clinic","With help","With help","With bed","2,07778936392075","1,49600834202294","0,58178102189781"
"February","16-17","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,769551616266944","0,5540771637122","0,215474452554744"
"February","16-17","Day Surgery","Day Surgery","Without help","Without help","On foot","1,66223149113661","1,19680667361835","0,46542481751825"
"February","16-17","Day Surgery","Day Surgery","With help","With help","With wheelchair","9,69635036496353","6,98137226277374","2,71497810218979"
"February","16-17","Day Surgery","Day Surgery","With help","With help","With stretcher","2,09510427528676","1,50847507820647","0,586629197080293"
"February","16-17","Day Surgery","Day Surgery","With help","With help","With bed","2,80501564129302","2,01961126173098","0,785404379562045"
"February","16-17","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,571392075078208","0,41140229405631","0,159989781021898"
"February","16-17","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","2,16757038581856","1,56065067778937","0,606919708029197"
"February","16-17","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","20,2667831074036","14,5920838373306","5,67469927007299"
"February","16-17","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","8,92316475495307","6,42467862356622","2,49848613138686"
"February","16-17","DH Orthopedic","DH Orthopedic","With help","With help","With bed","7,80325338894682","5,61834244004171","2,18491094890511"
"February","16-17","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,289009384775808","0,208086757038582","0,080922627737227"
"February","16-17","Internal Medicine","Internal Medicine","Without help","Without help","On foot","1,86231491136601","1,34086673618352","0,521448175182482"
"February","16-17","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","15,51929092805","11,173889468196","4,34540145985401"
"February","16-17","Internal Medicine","Internal Medicine","With help","With help","With stretcher","3,41424400417101","2,45825568300313","0,955988321167882"
"February","16-17","Internal Medicine","Internal Medicine","With help","With help","With bed","3,72462982273201","2,68173347236705","1,04289635036497"
"February","16-17","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,853561001042752","0,614563920750781","0,238997080291971"
"February","16-17","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","2,18039624608968","1,56988529718457","0,61051094890511"
"February","16-17","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","10,3932221063608","7,48311991657978","2,91010218978103"
"February","16-17","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","4,96040145985402","3,5714890510949","1,38891240875912"
"February","16-17","Urgency Medicine","Urgency Medicine","With help","With help","With bed","1,96235662148071","1,41289676746611","0,549459854014599"
"February","16-17","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,72679874869656","0,523295099061523","0,203503649635037"
"February","16-17","Neurology","Neurology","Without help","Without help","On foot","1,99057351407716","1,43321293013556","0,557360583941606"
"February","16-17","Neurology","Neurology","With help","With help","With wheelchair","11,6116788321168","8,36040875912408","3,2512700729927"
"February","16-17","Neurology","Neurology","With help","With help","With stretcher","2,50895203336809","1,80644546402503","0,702506569343065"
"February","16-17","Neurology","Neurology","With help","With help","With bed","3,35909280500521","2,41854681960375","0,940545985401459"
"February","16-17","Neurology","Neurology","With help","With help","With body trolleys","0,684259645464024","0,492666944734097","0,191592700729927"
"February","16-17","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,577163712200209","0,41555787278415","0,161605839416058"
"February","16-17","Others","Hepato-biliary surgery","With help","With help","With wheelchair","5,39648070907195","3,88546611053181","1,51101459854015"
"February","16-17","Others","Hepato-biliary surgery","With help","With help","With stretcher","2,37599061522419","1,71071324296142","0,665277372262773"
"February","16-17","Others","Hepato-biliary surgery","With help","With help","With bed","2,07778936392075","1,49600834202294","0,581781021897811"
"February","16-17","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,076955161626694","0,05540771637122","0,021547445255474"
"February","16-17","Others","Urgency Surgery","Without help","Without help","On foot","0,707987486965589","0,509750990615224","0,198236496350365"
"February","16-17","Others","Urgency Surgery","With help","With help","With wheelchair","5,89989572471325","4,24792492179354","1,65197080291971"
"February","16-17","Others","Urgency Surgery","With help","With help","With stretcher","1,29797705943692","0,934543482794578","0,363433576642336"
"February","16-17","Others","Urgency Surgery","With help","With help","With bed","1,41597497393118","1,01950198123045","0,39647299270073"
"February","16-17","Others","Urgency Surgery","With help","With help","With body trolleys","0,324494264859228","0,233635870698645","0,090858394160584"
"February","16-17","Others","Geriatrics","Without help","Without help","On foot","1,53910323253388","1,1081543274244","0,430948905109488"
"February","16-17","Others","Geriatrics","With help","With help","With wheelchair","7,33639207507818","5,28220229405629","2,0541897810219"
"February","16-17","Others","Geriatrics","With help","With help","With stretcher","3,50145985401459","2,5210510948905","0,980408759124084"
"February","16-17","Others","Geriatrics","With help","With help","With bed","1,38519290928049","0,99733889468196","0,387854014598539"
"February","16-17","Others","Geriatrics","With help","With help","With body trolleys","0,513034410844628","0,369384775808132","0,143649635036496"
"February","16-17","Others"," Liver unit","Without help","Without help","On foot","1,06711157455683","0,768320333680917","0,298791240875912"
"February","16-17","Others"," Liver unit","With help","With help","With wheelchair","6,22481751824817","4,48186861313868","1,74294890510949"
"February","16-17","Others"," Liver unit","With help","With help","With stretcher","1,34500521376433","0,968403753910323","0,376601459854014"
"February","16-17","Others"," Liver unit","With help","With help","With bed","1,80075078206465","1,29654056308655","0,504210218978102"
"February","16-17","Others"," Liver unit","With help","With help","With body trolleys","0,36681960375391","0,264110114702815","0,102709489051095"
"February","17-18","Cardiology","Cardiology","Without help","Without help","On foot","1,56526798748696","1,12699295099062","0,43827503649635"
"February","17-18","Cardiology","Cardiology","With help","With help","With wheelchair","9,56552659019813","6,88717914494266","2,67834744525548"
"February","17-18","Cardiology","Cardiology","With help","With help","With stretcher","2,26094264859229","1,62787870698644","0,63306394160584"
"February","17-18","Cardiology","Cardiology","With help","With help","With bed","2,08702398331596","1,50265726798748","0,584366715328468"
"February","17-18","Cardiology","Cardiology","With help","With help","With body trolleys","0,347837330552659","0,250442877997914","0,097394452554745"
"February","17-18","Medical clinic","Medical clinic","Without help","Without help","On foot","0,923461939520336","0,664892596454642","0,258569343065694"
"February","17-18","Medical clinic","Medical clinic","With help","With help","With wheelchair","6,00250260688218","4,32180187695517","1,68070072992701"
"February","17-18","Medical clinic","Medical clinic","With help","With help","With stretcher","2,66649635036497","1,91987737226278","0,746618978102192"
"February","17-18","Medical clinic","Medical clinic","With help","With help","With bed","1,24667361835245","0,897605005213767","0,349068613138687"
"February","17-18","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,634880083420231","0,457113660062566","0,177766423357665"
"February","17-18","Day Surgery","Day Surgery","Without help","Without help","On foot","1,49600834202295","1,07712600625652","0,418882335766426"
"February","17-18","Day Surgery","Day Surgery","With help","With help","With wheelchair","6,39959124087594","4,60770569343068","1,79188554744527"
"February","17-18","Day Surgery","Day Surgery","With help","With help","With stretcher","1,48561939520335","1,06964596454641","0,415973430656936"
"February","17-18","Day Surgery","Day Surgery","With help","With help","With bed","1,68300938477581","1,21176675703859","0,471242627737229"
"February","17-18","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,249334723670491","0,179521001042754","0,069813722627738"
"February","17-18","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,867028154327424","0,624260271115746","0,242767883211678"
"February","17-18","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","11,0546089676747","7,95931845672575","3,0952905109489"
"February","17-18","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","4,53022210636079","3,26175991657977","1,26846218978102"
"February","17-18","DH Orthopedic","DH Orthopedic","With help","With help","With bed","4,68195203336809","3,37100546402502","1,31094656934306"
"February","17-18","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,238432742440042","0,17167157455683","0,066761167883212"
"February","17-18","Internal Medicine","Internal Medicine","Without help","Without help","On foot","1,67608342022941","1,20678006256518","0,469303357664236"
"February","17-18","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","10,2427320125131","7,3747670490094","2,86796496350366"
"February","17-18","Internal Medicine","Internal Medicine","With help","With help","With stretcher","2,42100938477581","1,74312675703859","0,677882627737228"
"February","17-18","Internal Medicine","Internal Medicine","With help","With help","With bed","2,23477789363922","1,60904008342023","0,625737810218981"
"February","17-18","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,372462982273202","0,268173347236706","0,104289635036497"
"February","17-18","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,872158498435872","0,627954118873828","0,244204379562044"
"February","17-18","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","5,66903023983317","4,08170177267988","1,58732846715329"
"February","17-18","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","2,51835766423358","1,81321751824818","0,705140145985403"
"February","17-18","Urgency Medicine","Urgency Medicine","With help","With help","With bed","1,17741397288843","0,847738060479668","0,329675912408759"
"February","17-18","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,599608967674662","0,431718456725756","0,167890510948906"
"February","17-18","Neurology","Neurology","Without help","Without help","On foot","1,79151616266946","1,289891637122","0,501624525547446"
"February","17-18","Neurology","Neurology","With help","With help","With wheelchair","7,6637080291971","5,51786978102191","2,14583824817519"
"February","17-18","Neurology","Neurology","With help","With help","With stretcher","1,77907507820647","1,28093405630866","0,498141021897812"
"February","17-18","Neurology","Neurology","With help","With help","With bed","2,01545568300313","1,45112809176226","0,564327591240877"
"February","17-18","Neurology","Neurology","With help","With help","With body trolleys","0,298586027111575","0,214981939520334","0,083604087591241"
"February","17-18","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,230865484880083","0,16622314911366","0,064642335766423"
"February","17-18","Others","Hepato-biliary surgery","With help","With help","With wheelchair","2,94353493222107","2,11934515119917","0,824189781021899"
"February","17-18","Others","Hepato-biliary surgery","With help","With help","With stretcher","1,20627215849844","0,868515954118875","0,337756204379562"
"February","17-18","Others","Hepato-biliary surgery","With help","With help","With bed","1,24667361835245","0,897605005213765","0,349068613138686"
"February","17-18","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,063488008342023","0,045711366006257","0,017776642335767"
"February","17-18","Others","Urgency Surgery","Without help","Without help","On foot","0,63718873826903","0,458775891553702","0,178412846715329"
"February","17-18","Others","Urgency Surgery","With help","With help","With wheelchair","3,89393117831073","2,80363044838373","1,09030072992701"
"February","17-18","Others","Urgency Surgery","With help","With help","With stretcher","0,920383733055266","0,662676287799791","0,257707445255475"
"February","17-18","Others","Urgency Surgery","With help","With help","With bed","0,849584984358706","0,611701188738268","0,237883795620438"
"February","17-18","Others","Urgency Surgery","With help","With help","With body trolleys","0,141597497393118","0,101950198123045","0,039647299270073"
"February","17-18","Others","Geriatrics","Without help","Without help","On foot","0,615641293013556","0,44326173096976","0,172379562043796"
"February","17-18","Others","Geriatrics","With help","With help","With wheelchair","4,00166840458811","2,88120125130344","1,12046715328467"
"February","17-18","Others","Geriatrics","With help","With help","With stretcher","1,77766423357664","1,27991824817518","0,49774598540146"
"February","17-18","Others","Geriatrics","With help","With help","With bed","0,831115745568301","0,598403336809176","0,232712408759124"
"February","17-18","Others","Geriatrics","With help","With help","With body trolleys","0,423253388946819","0,30474244004171","0,118510948905109"
"February","17-18","Others"," Liver unit","Without help","Without help","On foot","0,960400417101148","0,691488300312826","0,268912116788321"
"February","17-18","Others"," Liver unit","With help","With help","With wheelchair","4,1083795620438","2,95803328467153","1,15034627737226"
"February","17-18","Others"," Liver unit","With help","With help","With stretcher","0,953730969760168","0,68668629822732","0,267044671532847"
"February","17-18","Others"," Liver unit","With help","With help","With bed","1,08045046923879","0,77792433785193","0,302526131386862"
"February","17-18","Others"," Liver unit","With help","With help","With body trolleys","0,160066736183525","0,115248050052138","0,044818686131387"
"February","18-19","Cardiology","Cardiology","Without help","Without help","On foot","0,704158498435871","0,506994118873827","0,197164379562044"
"February","18-19","Cardiology","Cardiology","With help","With help","With wheelchair","5,86798748696559","4,22495099061523","1,64303649635037"
"February","18-19","Cardiology","Cardiology","With help","With help","With stretcher","1,29095724713243","0,92948921793535","0,36146802919708"
"February","18-19","Cardiology","Cardiology","With help","With help","With bed","1,40831699687174","1,01398823774765","0,394328759124088"
"February","18-19","Cardiology","Cardiology","With help","With help","With body trolleys","0,322739311783107","0,232372304483837","0,09036700729927"
"February","18-19","Medical clinic","Medical clinic","Without help","Without help","On foot","0,934723670490094","0,673001042752867","0,261722627737226"
"February","18-19","Medical clinic","Medical clinic","With help","With help","With wheelchair","4,45551616266945","3,207971637122","1,24754452554744"
"February","18-19","Medical clinic","Medical clinic","With help","With help","With stretcher","2,12649635036496","1,53107737226278","0,59541897810219"
"February","18-19","Medical clinic","Medical clinic","With help","With help","With bed","0,841251303441085","0,60570093847758","0,235550364963503"
"February","18-19","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,311574556830031","0,224333680917622","0,087240875912409"
"February","18-19","Day Surgery","Day Surgery","Without help","Without help","On foot","0,673001042752867","0,484560750782064","0,188440291970802"
"February","18-19","Day Surgery","Day Surgery","With help","With help","With wheelchair","3,92583941605839","2,82660437956204","1,09923503649635"
"February","18-19","Day Surgery","Day Surgery","With help","With help","With stretcher","0,84826173096976","0,610748446298227","0,237513284671533"
"February","18-19","Day Surgery","Day Surgery","With help","With help","With bed","1,13568925964547","0,817696266944733","0,317992992700729"
"February","18-19","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,231344108446298","0,166567758081335","0,064776350364964"
"February","18-19","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,877601668404588","0,631873201251304","0,245728467153284"
"February","18-19","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","8,2055755995829","5,90801443169969","2,29756116788321"
"February","18-19","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","3,61279353493222","2,6012113451512","1,01158218978102"
"February","18-19","DH Orthopedic","DH Orthopedic","With help","With help","With bed","3,15936600625652","2,27474352450469","0,884622481751825"
"February","18-19","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,117013555787278","0,084249760166841","0,032763795620438"
"February","18-19","Internal Medicine","Internal Medicine","Without help","Without help","On foot","0,754010427528677","0,542887507820647","0,21112291970803"
"February","18-19","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","6,28342022940564","4,52406256517206","1,75935766423358"
"February","18-19","Internal Medicine","Internal Medicine","With help","With help","With stretcher","1,38235245046924","0,995293764337853","0,387058686131388"
"February","18-19","Internal Medicine","Internal Medicine","With help","With help","With bed","1,50802085505735","1,08577501564129","0,422245839416059"
"February","18-19","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,34558811261731","0,248823441084463","0,096764671532847"
"February","18-19","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","0,882794577685088","0,635612095933264","0,247182481751825"
"February","18-19","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","4,20798748696559","3,02975099061523","1,17823649635036"
"February","18-19","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","2,00835766423357","1,44601751824817","0,562340145985401"
"February","18-19","Urgency Medicine","Urgency Medicine","With help","With help","With bed","0,794515119916579","0,572050886339938","0,222464233576643"
"February","18-19","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","0,294264859228363","0,211870698644422","0,082394160583942"
"February","18-19","Neurology","Neurology","Without help","Without help","On foot","0,80593952033368","0,58027645464025","0,22566306569343"
"February","18-19","Neurology","Neurology","With help","With help","With wheelchair","4,70131386861314","3,38494598540146","1,31636788321168"
"February","18-19","Neurology","Neurology","With help","With help","With stretcher","1,01581960375391","0,731390114702816","0,284429489051095"
"February","18-19","Neurology","Neurology","With help","With help","With bed","1,36002294056309","0,979216517205423","0,380806423357665"
"February","18-19","Neurology","Neurology","With help","With help","With body trolleys","0,277041710114702","0,199470031282586","0,077571678832117"
"February","18-19","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,233680917622524","0,168250260688217","0,065430656934307"
"February","18-19","Others","Hepato-biliary surgery","With help","With help","With wheelchair","2,18491657977059","1,57313993743482","0,611776642335767"
"February","18-19","Others","Hepato-biliary surgery","With help","With help","With stretcher","0,961986444212721","0,692630239833159","0,269356204379562"
"February","18-19","Others","Hepato-biliary surgery","With help","With help","With bed","0,841251303441085","0,60570093847758","0,235550364963503"
"February","18-19","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,031157455683003","0,022433368091762","0,008724087591241"
"February","18-19","Others","Urgency Surgery","Without help","Without help","On foot","0,286648592283629","0,206386986444213","0,080261605839416"
"February","18-19","Others","Urgency Surgery","With help","With help","With wheelchair","2,38873826903024","1,71989155370177","0,668846715328467"
"February","18-19","Others","Urgency Surgery","With help","With help","With stretcher","0,525522419186653","0,378376141814389","0,147146277372262"
"February","18-19","Others","Urgency Surgery","With help","With help","With bed","0,573297184567257","0,412773972888425","0,160523211678832"
"February","18-19","Others","Urgency Surgery","With help","With help","With body trolleys","0,131380604796663","0,094594035453598","0,036786569343065"
"February","18-19","Others","Geriatrics","Without help","Without help","On foot","0,623149113660062","0,448667361835244","0,174481751824818"
"February","18-19","Others","Geriatrics","With help","With help","With wheelchair","2,9703441084463","2,13864775808133","0,831696350364964"
"February","18-19","Others","Geriatrics","With help","With help","With stretcher","1,41766423357664","1,02071824817518","0,39694598540146"
"February","18-19","Others","Geriatrics","With help","With help","With bed","0,560834202294056","0,403800625651721","0,157033576642335"
"February","18-19","Others","Geriatrics","With help","With help","With body trolleys","0,207716371220021","0,149555787278415","0,058160583941606"
"February","18-19","Others"," Liver unit","Without help","Without help","On foot","0,432050052137644","0,311076037539103","0,12097401459854"
"February","18-19","Others"," Liver unit","With help","With help","With wheelchair","2,52029197080292","1,8146102189781","0,705681751824818"
"February","18-19","Others"," Liver unit","With help","With help","With stretcher","0,544563086548489","0,392085422314912","0,152477664233577"
"February","18-19","Others"," Liver unit","With help","With help","With bed","0,729084462982274","0,524940813347237","0,204143649635037"
"February","18-19","Others"," Liver unit","With help","With help","With body trolleys","0,148517205422315","0,106932387904067","0,041584817518248"
"February","19-20","Cardiology","Cardiology","Without help","Without help","On foot","0,407224191866527","0,293201418143899","0,114022773722628"
"February","19-20","Cardiology","Cardiology","With help","With help","With wheelchair","2,48859228362878","1,79178644421272","0,696805839416058"
"February","19-20","Cardiology","Cardiology","With help","With help","With stretcher","0,588212721584983","0,423513159541189","0,164699562043796"
"February","19-20","Cardiology","Cardiology","With help","With help","With bed","0,54296558915537","0,390935224191866","0,152030364963503"
"February","19-20","Cardiology","Cardiology","With help","With help","With body trolleys","0,090494264859228","0,065155870698644","0,025338394160584"
"February","19-20","Medical clinic","Medical clinic","Without help","Without help","On foot","0,240250260688217","0,172980187695516","0,067270072992701"
"February","19-20","Medical clinic","Medical clinic","With help","With help","With wheelchair","1,56162669447341","1,12437122002085","0,437255474452555"
"February","19-20","Medical clinic","Medical clinic","With help","With help","With stretcher","0,693722627737226","0,499480291970803","0,194242335766423"
"February","19-20","Medical clinic","Medical clinic","With help","With help","With bed","0,324337851929093","0,233523253388947","0,090814598540146"
"February","19-20","Medical clinic","Medical clinic","With help","With help","With body trolleys","0,16517205422315","0,118923879040668","0,046248175182482"
"February","19-20","Day Surgery","Day Surgery","Without help","Without help","On foot","0,389205422314912","0,280227904066736","0,108977518248175"
"February","19-20","Day Surgery","Day Surgery","With help","With help","With wheelchair","1,66493430656935","1,19875270072993","0,466181605839417"
"February","19-20","Day Surgery","Day Surgery","With help","With help","With stretcher","0,386502606882168","0,278281876955161","0,108220729927007"
"February","19-20","Day Surgery","Day Surgery","With help","With help","With bed","0,437856100104275","0,315256392075078","0,122599708029197"
"February","19-20","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,064867570385818","0,04670465067779","0,01816291970803"
"February","19-20","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","0,225568300312826","0,162409176225234","0,063159124087591"
"February","19-20","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","2,87599582898853","2,07071699687174","0,805278832116789"
"February","19-20","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","1,17859436913451","0,848587945776852","0,330006423357665"
"February","19-20","DH Orthopedic","DH Orthopedic","With help","With help","With bed","1,21806882168926","0,877009551616267","0,341059270072993"
"February","19-20","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,062031282586028","0,04466252346194","0,017368759124088"
